Country Name,Country Code,Time,Time Code,Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS],"Agricultural machinery, tractors [AG.AGR.TRAC.NO]","Agricultural machinery, tractors per 100 sq. km of arable land [AG.LND.TRAC.ZS]",Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN],Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN],Agriculture value added per worker (constant 2010 US$) [EA.PRD.AGRI.KD],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT],Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS],Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS],"Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]",Population growth (annual %) [SP.POP.GROW],"Agriculture, value added (annual % growth) [NV.AGR.TOTL.KD.ZG]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural poverty gap at national poverty lines (%) [SI.POV.RUGP],Urban poverty gap at national poverty lines (%) [SI.POV.URGP],Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS],"Account, income, poorest 40% (% ages 15+) [ts] [WP_time_10.8]",Gross domestic income (constant LCU) [NY.GDY.TOTL.KN],Income share held by lowest 10% [SI.DST.FRST.10],Income share held by lowest 20% [SI.DST.FRST.20],"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) [SI.SPR.PC40]",GDP (current US$) [NY.GDP.MKTP.CD],"Population, total [SP.POP.TOTL]"
Andorra,AND,2012,YR2012,..,..,..,1.76881933975622,0.390304119302741,..,42.9787234042553,..,1.22112166391271,23.4639772039954,..,..,..,..,-1.58865311753287,..,13.292,..,..,..,..,..,..,..,..,3146151869.45908,82431
Andorra,AND,2013,YR2013,..,..,..,1.49560536669236,0.404553316564142,..,44.2553191489362,..,0.483717641319573,23.7798417828126,..,..,..,..,-2.01331401109279,..,13.835,..,..,..,..,..,..,..,..,3248924588.42273,80788
Andorra,AND,2014,YR2014,..,..,..,1.4167052364043,0.439478296708913,..,44.468085106383,..,1.00854665467595,23.6319707583497,..,..,..,..,-1.95617789444492,..,14.367,..,..,..,..,..,..,..,..,..,79223
Andorra,AND,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.53783629385106,..,14.885,..,..,..,..,..,..,..,..,..,78014
Andorra,AND,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.944016798404803,..,15.388,..,..,..,..,..,..,..,..,..,77281
Angola,AGO,1997,YR1997,..,..,..,..,..,..,46.1217614502286,457,..,..,48.93,..,..,..,2.73231454200692,..,69.732,..,..,..,..,..,..,..,..,7648377412.83277,15088981
Angola,AGO,1998,YR1998,..,..,..,..,..,..,46.1217614502286,431,..,..,56.83,..,..,..,2.71538234386983,..,69.025,..,..,..,..,..,..,..,..,6445041824.66621,15504318
Angola,AGO,1999,YR1999,..,..,..,..,..,..,46.0415496911847,412,..,..,54.02,..,..,..,2.83255925028612,..,68.308,..,..,..,..,..,..,..,..,6152922942.98032,15949766
Angola,AGO,2000,YR2000,..,..,..,..,..,..,45.9613379321409,394,..,..,62.74,..,..,..,3.03294341513484,..,67.581,..,..,..,..,560909111400,..,..,..,9129594818.60749,16440924
Angola,AGO,2001,YR2001,..,..,..,..,..,..,45.9613379321409,375,..,..,71.36,..,..,..,3.24549138933295,..,66.848,..,..,..,..,584584889500,..,..,..,8936063723.20121,16983266
Angola,AGO,2002,YR2002,..,..,..,..,..,..,46.0335285152803,354,..,..,80.96,..,1.65903225806452,..,3.41151528682319,..,66.105,..,..,..,..,550800977725.229,..,..,..,12497346669.6684,17572649
Angola,AGO,2003,YR2003,..,..,..,..,..,..,46.1939520333681,326,..,..,86.83,..,1.78878787878788,..,3.52630276523875,..,65.355,..,..,..,..,..,..,..,..,14188949190.618,18203369
Angola,AGO,2004,YR2004,..,..,..,..,..,..,46.1939520333681,293,..,..,93.32,..,4.50151515151515,..,3.57396197367573,..,64.595,..,..,..,..,..,..,..,..,19640848728.8937,18865716
Angola,AGO,2005,YR2005,..,..,..,..,..,..,46.1939520333681,259,..,..,101.8,..,2.26060606060606,..,3.57589969753347,..,63.831,..,..,..,..,..,..,..,..,28233712830.9035,19552542
Angola,AGO,2006,YR2006,..,..,..,..,..,..,46.1939520333681,232,..,..,104.87,..,3.66,..,3.56615989177201,..,63.058,..,..,..,..,..,..,..,..,41789478661.3096,20262399
Angola,AGO,2007,YR2007,..,..,..,0.000749818069113222,0.685840184645334,..,46.274163792412,209,0.0973082531799098,16.014221318395,117.89,..,3.305,..,3.56453863281601,..,62.278,..,..,..,..,..,..,..,..,60448921272.2326,20997687
Angola,AGO,2008,YR2008,..,..,..,..,..,..,46.274163792412,189,..,..,127.57,..,8.25882352941177,..,3.56344784206319,..,61.491,21.6,5.3,..,..,..,2.1,5.4,..,84178032716.0971,21759420
Angola,AGO,2009,YR2009,..,..,..,0.000464839405761505,0.683031529902809,..,46.7554343466752,168,0.0811537682127195,13.5031616912563,159.8,..,5.47225,1.01176467635625,3.56682098343689,..,60.701,..,..,..,..,..,..,..,..,75492384801.3695,22549547
Angola,AGO,2010,YR2010,..,..,..,0.000379226345312959,0.648022234274181,..,46.8356461057191,149,0.054445159884038,15.231436375393,168.81,..,8.43,..,3.57009863798221,..,59.903,..,..,..,..,..,..,..,..,82470913120.7314,23369131
Angola,AGO,2011,YR2011,..,..,..,..,0.632824742372298,..,47.3169166599824,132,0.0387043596246223,18.5951347594354,185.05,..,11.983829787234,..,3.5703524379835,..,59.1,..,..,..,29.59662,..,..,..,..,104115923082.737,24218565
Angola,AGO,2012,YR2012,..,..,..,..,0.658597547063011,..,47.3169166599824,120,0.0631199240339422,20.0665369676479,153.18,..,13.558085106383,..,3.55949601038819,..,58.301,..,..,..,..,..,..,..,..,115398371427.673,25096150
Angola,AGO,2013,YR2013,..,..,..,0.00197435994220663,0.520684904494605,..,47.4773401780701,111,0.0734540911945984,17.7527226217782,207.44,..,14.4489795918367,..,3.53182419107337,..,57.51,..,..,..,..,..,..,..,..,124912063308.202,25998340
Angola,AGO,2014,YR2014,..,..,..,0.00844073976962238,0.886548351806959,..,47.4773401780701,104,0.0851709530224955,16.9774969310065,174.85,..,6.95530612244898,..,3.48541253470949,..,56.726,..,..,..,12.89538,..,..,..,..,126776874216.703,26920466
Angola,AGO,2015,YR2015,..,..,..,0.0286536684540127,0.793310841210763,..,..,96,0.143498430350141,15.6821987146381,..,..,..,..,3.42802067046523,..,55.95,..,..,..,..,..,..,..,..,102962245246.708,27859305
Angola,AGO,2016,YR2016,..,..,..,..,..,..,..,90,..,..,..,..,..,..,3.36757213106932,..,55.181,..,..,..,..,..,..,..,..,89633156470.3104,28813463
Antigua and Barbuda,ATG,1997,YR1997,..,..,..,..,..,2220.20919942217,20.4545454545455,..,..,..,97.64,..,..,..,2.75304769648707,4.95026313387888,66.779,..,..,..,..,2086309068.20611,..,..,..,680617111.111111,77739
Antigua and Barbuda,ATG,1998,YR1998,..,..,..,..,..,2314.40316890053,20.4545454545455,..,..,..,96.72,..,..,..,2.68053361135781,4.24257180372345,67.145,..,..,..,..,2186153908.5365,..,..,..,727860592.592593,79851
Antigua and Barbuda,ATG,1999,YR1999,..,..,..,0.0240766444760751,2.7406248334286,2390.93214922687,20.4545454545455,..,16.4555466164505,21.8240485329177,99.1,..,..,..,2.44937468575351,3.30663997330664,67.51,..,..,..,..,2266813146.65085,..,..,..,766198925.925926,81831
Antigua and Barbuda,ATG,2000,YR2000,..,..,..,1.3705284915384,2.4194380909293,2470.37633541327,20.4545454545455,..,27.1453660318741,21.6718898480985,99.96,..,..,..,2.11959692922449,3.32272859403766,67.873,..,..,..,..,2404202699.88132,..,..,..,825405518.518518,83584
Antigua and Barbuda,ATG,2001,YR2001,..,..,..,..,..,2115.63101569229,20.4545454545455,..,..,..,101.56,..,..,..,1.74695057678767,-2.12568088215757,68.26,..,..,2.79999995231628,..,2279455819.50855,..,..,..,795976518.518518,85057
Antigua and Barbuda,ATG,2002,YR2002,..,..,..,..,..,2369.77679632574,20.4545454545455,..,..,..,103.34,..,13,..,1.41139259717165,12.0127649267933,68.901,..,..,2.80999994277954,..,2304159292.4751,..,..,..,809754481.481482,86266
Antigua and Barbuda,ATG,2003,YR2003,..,..,..,..,..,2511.73219867805,20.4545454545455,..,..,..,105.61,..,27.25,..,1.18347304011419,5.99024357789335,69.535,..,..,2.80999994277954,..,2446220440.70451,..,..,..,850218592.592592,87293
Antigua and Barbuda,ATG,2004,YR2004,..,..,..,..,..,2462.58556037059,20.4545454545455,..,..,..,107.2,..,7.5,..,1.09827364264006,-1.95668305455979,70.163,..,..,2.80999994277954,..,2587238533.8789,..,..,..,913710370.37037,88257
Antigua and Barbuda,ATG,2005,YR2005,..,..,..,0.116769554933729,1.7104995526248,2751.20944209897,20.4545454545455,..,18.6649490982093,17.5864795477081,94.78,..,6,..,1.12220207591606,11.720359542957,70.781,..,..,2.80999994277954,..,2749670982.25455,..,..,..,1014979666.66667,89253
Antigua and Barbuda,ATG,2006,YR2006,..,..,..,..,1.79244615342272,2908.06988015245,20.4545454545455,..,..,14.8513567997036,98.02,..,4.5,..,1.16735010185345,5.70150842219448,71.393,..,..,2.80999994277954,..,3102368800,..,..,..,1149025481.48148,90301
Antigua and Barbuda,ATG,2007,YR2007,..,..,..,2.53942123817914,2.38874708082773,2880.7430428809,20.4545454545455,..,37.5891312230545,20.0442965643224,101.75,..,0.5,..,1.18890448301412,-0.93968984232653,71.997,..,..,2.79999995231628,..,3390020164.09165,..,..,..,1302388925.92593,91381
Antigua and Barbuda,ATG,2008,YR2008,..,..,..,..,..,2682.88953346189,20.4545454545455,..,..,..,104.48,..,3.5,..,1.19331990037546,-6.86814153410711,72.594,..,..,2.79999995231628,..,3392026006.2656,..,..,..,1359733555.55556,92478
Antigua and Barbuda,ATG,2009,YR2009,..,..,..,0,1.15151414123538,2305.74764598269,20.4545454545455,..,48.3050837693822,17.6011354576373,101.5,..,13.25,..,1.18565930323636,-14.057302127999,73.181,..,..,..,..,2983335370.90791,..,..,..,1217719666.66667,93581
Antigua and Barbuda,ATG,2010,YR2010,..,..,..,0,1.16803572248874,2344.73611111111,20.4545454545455,..,50.654320061777,21.3462996239405,86.67,..,3,..,1.14747171215348,1.69092507570576,73.761,..,..,..,..,2773606958.56466,..,..,..,1147942222.22222,94661
Antigua and Barbuda,ATG,2011,YR2011,..,..,..,2.41146762796954,1.20972279492966,2662.55629435463,20.4545454545455,..,58.689528949777,23.9186894180511,88.2,..,3.25,..,1.11147273015805,13.5546248354963,74.333,..,..,..,..,2725258121.20746,..,..,..,1141865444.44444,95719
Antigua and Barbuda,ATG,2012,YR2012,..,..,..,0.0191841539395306,1.85514074658522,2727.40755849154,20.4545454545455,..,56.8403419695816,37.3406377045783,85.46,..,4.5,..,1.0992546896492,2.43567673195923,74.865,..,..,..,..,2829632420.00498,..,..,..,1216045777.77778,96777
Antigua and Barbuda,ATG,2013,YR2013,..,..,..,4.21995273952782,1.67300936935377,2878.73843664379,20.4545454545455,..,37.790099541974,35.5882118784927,86.06,..,8.5,..,1.07605829638154,5.54852455699549,75.357,..,..,..,..,2823577089.98894,..,..,..,1195885111.11111,97824
Antigua and Barbuda,ATG,2014,YR2014,..,..,..,0.211223333077962,1.3456394383112,2417.23415971428,20.4545454545455,..,25.6673324703929,22.5415932101857,87.89,..,8,..,1.06864803793939,-16.0314765334345,75.81,..,..,..,..,2953261359.35162,..,..,..,1274330333.33333,98875
Antigua and Barbuda,ATG,2015,YR2015,..,..,..,3.79765577468732,1.89122726851562,2733.52836461439,..,..,52.09462866947,27.0533782799325,..,..,..,..,1.05434632980079,13.0849633921063,76.227,..,..,..,..,3174881392.75282,..,..,..,1355645888.88889,99923
Antigua and Barbuda,ATG,2016,YR2016,..,..,..,2.76544083861534,1.75336017838107,2813.97726716922,..,..,54.7708921063254,22.9923771553835,..,..,..,..,1.03542237041134,2.9430425378515,76.607,..,..,..,..,3289264706.2784,..,..,..,1449160185.18519,100963
Argentina,ARG,1997,YR1997,..,252700,92.4963396778917,2.84255175764216,1.54539819834332,14036.4785067468,46.8577003606547,8,48.6005439899398,5.31668479517149,77.23,..,..,..,1.16286439413058,0.461125136504577,11.436,..,..,0.790000021457672,..,482100328931.164,1.1,3.5,..,292859000000,35833969
Argentina,ARG,1998,YR1998,..,251000,91.5223336371923,2.11497918208723,1.49708490577577,15272.3935637765,46.8924138283839,8,50.646626598649,4.93291059846932,83.4,..,..,..,1.13110561073729,8.73060022008272,11.241,..,..,0.759999990463257,..,496399289213.062,1.1,3.4,..,298948250000,36241590
Argentina,ARG,1999,YR1999,..,249300,90.5491791370042,2.10032758553289,1.50404456692609,15660.1560712174,46.9223770321081,8,49.393538698853,4.91481902979973,85.39,..,..,..,1.11533576882666,2.46879255180188,11.048,..,..,0.740000009536743,..,474993343560.646,1.1,3.5,..,283523000000,36648068
Argentina,ARG,2000,YR2000,..,247600,89.5803183791606,1.73287045079909,1.48441965569226,15406.4590308268,46.9581867146078,7,43.7785097262502,5.00967435530705,85.91,..,..,..,1.11087530478963,-1.75478314225803,10.858,..,..,0.670000016689301,..,477782494921.593,0.9,3.2,..,284203750000,37057452
Argentina,ARG,2001,YR2001,..,245900,88.6253874432351,1.61817759344408,1.50856167368056,15589.8720298193,46.9932655872605,6,44.3929420324418,5.72009530093046,87.04,..,..,..,1.11114190917829,1.05168692349613,10.671,..,..,0.829999983310699,..,456549900778.132,0.6,2.6,..,268696750000,37471509
Argentina,ARG,2002,YR2002,1.05353119415741,244320,87.6893259636781,1.55706167232191,2.40306191213103,15265.1655844407,47.031267699301,7,45.8776636154603,4.62907337828903,86.53,160.851250716059,30.2339386978681,..,1.10897136014271,-2.28455625398468,10.481,..,..,0.980000019073486,..,397854295719.543,0.9,2.8,..,97724004251.8602,37889370
Argentina,ARG,2003,YR2003,..,..,..,1.52238599886509,2.48484254461902,16347.9125738633,47.8254753004542,9,49.205061480024,4.19577336950639,90.18,197.584494939851,41.8467062945596,..,1.10241509004075,6.87181249960362,10.29,..,..,1.38999998569489,..,440712289204.778,0.8,2.7,..,127586973492.177,38309379
Argentina,ARG,2004,YR2004,..,..,..,1.63590273824728,1.78913526091806,16154.1737634261,49.0903244430315,12,47.9587453839443,3.30014291035862,92.22,222.144902046064,45.3091145410236,..,1.08860752551001,-1.45769098855052,10.101,..,..,1.1599999666214,..,485115195200,1,3.2,..,164657930452.787,38728696
Argentina,ARG,2005,YR2005,..,..,..,1.3671103161538,1.50271783587216,19242.5270549309,50.3518849412977,14,46.6190372949691,2.83684117911675,104.4,208.362549391813,36.4023102059427,..,1.07043427835843,18.7884794494551,9.916,..,..,1.11000001430511,..,524510089864.188,1.1,3.4,..,198737095012.282,39145488
Argentina,ARG,2006,YR2006,..,..,..,1.28834451919028,1.47588503338923,19194.6422982288,51.5600963207378,14,45.1192836061441,2.58219115951538,103.38,218.98272683826,41.4112583921501,..,1.05052809627787,-0.525550810177677,9.73399999999999,..,..,0.819999992847443,..,571688158324.275,1.1,3.6,..,232557260817.308,39558890
Argentina,ARG,2007,YR2007,..,..,..,1.25066448710994,1.23823502325182,20964.6118639565,52.6303673415696,12,50.905175186231,3.69844769037952,113.54,382.688116552721,49.2567178107759,..,1.03443291949168,8.53758292824993,9.55500000000001,..,..,..,..,628658116831.886,1.2,3.9,..,287530508430.568,39970224
Argentina,ARG,2008,YR2008,..,..,..,0.98465824161082,1.05811827489685,20621.8104085916,52.7136796641198,11,53.1159948716898,4.53898595690234,115.06,305.880309793373,35.214968378662,..,1.02589971759083,-2.18582133728724,9.378,..,..,1.19000005722046,..,668665522552.647,1.3,3.9,..,361558037110.419,40382389
Argentina,ARG,2009,YR2009,..,..,..,1.08175096075618,1.16345565367815,15325.4976102548,52.5423047550143,10,50.4894142220625,3.76938931270202,96.73,153.278635922547,22.9847777907384,0.167189950512828,1.02737729041769,-26.1014564806975,9.205,..,..,0.689999997615814,..,629858061629.013,1.2,3.9,6.45,332976484577.619,40799407
Argentina,ARG,2010,YR2010,..,..,..,1.22550362792108,1.08403353667721,21504.4961644838,53.8902835176801,10,51.1392365347716,2.62017860740445,112.7,343.588393790997,39.1808009267792,..,1.0350371425283,39.5239778173383,9.03400000000001,..,..,2.95000004768372,..,701335701295.071,1.5,4.4,..,423627422092.49,41223889
Argentina,ARG,2011,YR2011,1.45804250038778,..,..,1.28390877729986,1.03041473117544,21117.5355591817,54.1826074564529,10,53.6365768790857,2.39559831177799,116.99,303.389553985328,41.7174131662412,..,1.04485986238761,-2.42848319291825,8.867,..,..,3.11999988555908,19.20143,760811079823.986,1.6,4.6,..,530163281574.658,41656879
Argentina,ARG,2012,YR2012,..,..,..,0.951907122886194,1.02949217043251,18504.6644487415,54.5381464469852,10,53.663430990532,2.4891893519718,107.48,258.741057653137,35.3091009709715,..,1.05037622160469,-12.8751530933275,8.705,..,..,3.03999996185303,..,756633951639.602,1.6,4.7,..,545982375701.128,42096739
Argentina,ARG,2013,YR2013,..,..,..,0.927064887059762,0.865039076587921,20763.0048338505,54.5180491761946,8,55.7389905196387,2.28082483001717,117.9,283.586363636364,36.1456711755964,..,1.04727674680202,11.4766196176651,8.548,..,..,0.610000014305115,..,759855690006.951,1.6,4.8,..,552025140252.246,42539925
Argentina,ARG,2014,YR2014,..,..,..,1.07456516099744,0.888637144486281,21563.9146392366,54.3357121193851,6,55.8108685770544,2.42231897555486,116.64,267.308611441967,35.9538265306122,..,1.03270928221435,3.10425319146781,8.396,..,..,2.03999996185303,44.3631,736550514021.134,1.6,4.8,6.95,526319673731.638,42981515
Argentina,ARG,2015,YR2015,..,..,..,1.02599040832211,0.929643833918731,23360.8493985673,..,3,62.3893969436158,2.65537682983176,..,..,..,..,1.00985496040526,7.62086686220378,8.249,..,..,..,..,748006243955.723,..,..,..,584711485367.267,43417765
Argentina,ARG,2016,YR2016,..,..,..,..,..,22302.8173206707,..,2,..,..,..,..,..,..,0.984741905647839,-5.3012734724617,8.107,..,..,..,..,738882279554.181,..,..,..,545866164478.053,43847430
Armenia,ARM,1997,YR1997,..,12700,279.120879120879,4.65559154794694,0.447905342993141,4702.64110070794,46.7860906217071,134,10.8704584065786,31.1635254376617,62.71,..,..,..,-1.11498764889796,-4.49953981687815,34.496,..,..,..,..,683224187172.695,..,..,..,1639492424.38103,3133086
Armenia,ARM,1998,YR1998,..,12600,276.923076923077,..,..,5452.37479135616,46.6455918510713,116,..,..,68.66,..,..,..,-0.781897580997305,12.8592361152538,34.774,..,..,..,..,732965830298.805,..,..,..,1893726437.35976,3108684
Armenia,ARM,1999,YR1999,..,12513,278.066666666667,3.93331982802374,1.25416668960982,5684.00910381051,46.4699683877766,120,8.06119553759267,25.951674689852,67.93,..,..,..,-0.634656819158002,1.40000495544233,35.053,..,..,..,..,757141156695.555,3,7.6,..,1845482181.48539,3089017
Armenia,ARM,2000,YR2000,..,13122,291.6,5.13253275153381,0.945613821361333,5750.71454398282,46.4699683877766,133,14.1378152806945,25.3304506823388,66.33,..,..,..,-0.630956668163901,-1.09999999999999,35.334,..,..,..,..,801872856992.439,..,..,..,1911563665.39006,3069588
Armenia,ARM,2001,YR2001,..,..,..,7.34981559136917,1.06465426024769,6600.42011484888,46.6455918510713,153,24.4036340644772,24.7722349890743,69.5,..,..,..,-0.618702897749998,12.1371313040171,35.615,..,..,..,..,878471507634.919,3.2,7.7,..,2118467913.37873,3050655
Armenia,ARM,2002,YR2002,..,..,..,1.58852558240845,1.12713917934688,6978.9494389721,48.8584474885845,166,14.5510849615232,20.3657930587656,72.64,523.6,34.5230769230769,..,-0.55083898939752,3.86901725047373,35.717,..,..,45.2599983215332,..,994293504104.079,3.3,8.1,..,2376335048.39976,3033897
Armenia,ARM,2003,YR2003,..,..,..,0.874418729466618,1.03194855998914,7361.15122195467,50.7200561995083,162,14.4471945072021,17.9446157013691,77.28,..,22.9978021978022,..,-0.531785446858083,4.21330296042026,35.75,..,..,45.9599990844727,..,1133800943287,3.7,8.7,..,2807061008.69084,3017806
Armenia,ARM,2004,YR2004,..,..,..,1.67835131033342,1.00425361258361,8587.44674828754,52.8626624517035,139,12.9468038248647,21.6269874604122,86.77,..,31.6505494505495,..,-0.571380943582523,14.5379452023442,35.783,..,..,46.8800010681152,..,1256284174708.07,3.1,7.6,..,3576615240.41616,3000612
Armenia,ARM,2005,YR2005,..,..,..,0.967560074328119,0.842936140728205,9736.25286348354,56.3751317175975,105,13.7098158770116,18.4691641064291,102.04,..,22.6923076923077,..,-0.64705733450571,11.2781501257721,35.816,..,..,46.2400016784668,..,1431037523708.75,3.3,8.1,..,4900469515.07252,2981259
Armenia,ARM,2006,YR2006,8.76224094739239,..,..,2.97724982431728,0.844766146669971,9971.47826285191,61.6930101861609,77,11.7101736976913,15.9499436635995,111.19,..,27.8449988960035,..,-0.766331138327033,0.483597752949379,35.85,..,..,46.1800003051758,..,1618956227543.29,3.6,8.5,..,6384451606.1421,2958500
Armenia,ARM,2007,YR2007,8.82470460642731,..,..,2.99643929411971,0.823176239606217,11069.4996547507,61.5349490691956,58,7.96438870600401,18.0844288607625,122.72,..,15.3328909533289,..,-0.863750024280934,10.3000080199229,35.883,..,..,36.5299987792969,..,1825170164658.37,3.7,8.7,..,9206301700.39619,2933056
Armenia,ARM,2008,YR2008,8.90667886550778,..,..,1.52485528610467,1.67988670774601,11550.6249676468,61.4260625219529,47,18.6103348927174,18.6665958751627,117.97,..,18.1505328596803,..,-0.850367271208761,3.00000000984981,36.003,4.7,5.3,44.1599998474121,..,1928523683529.95,3.8,8.9,..,11662040713.8753,2908220
Armenia,ARM,2009,YR2009,8.9217202084407,..,..,0.927271348858722,1.0851927613125,12479.4112868504,61.3382507903056,43,19.9046315762443,19.3040609088711,121.61,..,29.6662216288385,0.478231100921505,-0.677479352556589,5.92255381991855,36.211,7.3,8,39.4500007629395,..,1616867908891.67,3.9,9.1,..,8647936747.98704,2888584
Armenia,ARM,2010,YR2010,8.94524495677233,..,..,1.121489973213,0.910834669306679,10636.2810843215,60.9413417632596,43,16.7160495160498,17.9528658687316,111.57,..,24.2028985507246,..,-0.391023921304488,-15.9057766270175,36.42,4.6,8.4,38.5999984741211,..,1683004890405.32,3.8,8.9,2.96,9260284937.79782,2877311
Armenia,ARM,2011,YR2011,9.10429303339026,..,..,0.0546339822925018,1.1206955860758,12376.2299617807,59.6452406041447,46,19.2310247518468,19.7572282407714,123.91,..,27.3686553873553,..,-0.0601436652086919,13.9999999943765,36.629,6.9,8.4,36.8899993896484,15.88594,1730717031044.67,3.7,8.8,..,10142111334.4961,2875581
Armenia,ARM,2012,YR2012,..,..,..,0.163721945925514,1.20263872652146,13741.5098768458,59.1148577449947,48,25.9209839903098,19.0354538097869,136.17,..,33.7042818911686,..,0.220269188354708,9.50000001154751,36.839,5.1,5.9,37.2799987792969,..,1862579841193.1,3.7,8.7,..,10619320048.5857,2881922
Armenia,ARM,2013,YR2013,9.16711253789905,..,..,0.25329643165078,1.1221787368444,15102.7045823753,59.0832455216017,49,30.0649783749455,20.3174319438818,142.65,..,45.1963409192325,..,0.401251977426153,7.59999998992527,37.025,5.3,6.3,36.2700004577637,..,1885978900838.64,3.5,8.5,..,11121465767.4067,2893509
