Time,"Time Code","Country Name","Country Code","Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS]","Agricultural machinery, tractors [AG.AGR.TRAC.NO]","Agricultural machinery, tractors per 100 sq. km of arable land [AG.LND.TRAC.ZS]","Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN]","Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN]","Agriculture value added per worker (constant 2010 US$) [EA.PRD.AGRI.KD]","Agricultural land (% of land area) [AG.LND.AGRI.ZS]","Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT]","Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN]","Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN]","Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD]","Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS]","Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS]","Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]","Population growth (annual %) [SP.POP.GROW]","Agriculture, value added (annual % growth) [NV.AGR.TOTL.KD.ZG]","Rural population (% of total population) [SP.RUR.TOTL.ZS]","Rural poverty gap at national poverty lines (%) [SI.POV.RUGP]","Urban poverty gap at national poverty lines (%) [SI.POV.URGP]","Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS]","Account, income, poorest 40% (% ages 15+) [ts] [WP_time_10.8]","Gross domestic income (constant LCU) [NY.GDY.TOTL.KN]","Income share held by lowest 10% [SI.DST.FRST.10]","Income share held by lowest 20% [SI.DST.FRST.20]","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) [SI.SPR.PC40]","GDP (current US$) [NY.GDP.MKTP.CD]","Population, total [SP.POP.TOTL]","Arable land (hectares) [AG.LND.ARBL.HA]","Arable land (hectares per person) [AG.LND.ARBL.HA.PC]","Agricultural land (sq. km) [AG.LND.AGRI.K2]","Land area (sq. km) [AG.LND.TOTL.K2]","Rural land area (sq. km) [AG.LND.TOTL.RU.K2]","GINI index (World Bank estimate) [SI.POV.GINI]","Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","Arable land (% of land area) [AG.LND.ARBL.ZS]","Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Employment in agriculture, male (% of male employment) [SL.AGR.EMPL.MA.ZS]","Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS]","Improved water source, rural (% of rural population with access) [SH.H2O.SAFE.RU.ZS]","People using basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS]"
2004,"YR2004","Djibouti","DJI","..","6","60","..","..","..","73.3822260569456","357","..","..","94.4","..","..","..","1.58722593121609","4.4977359820288","23.284","..","..","..","..","75331846945.3899","..","..","..","666072101.777505","770752","1000","0.00129743419413767","17010","23180","..","..","3.61825822794639","0.0431406384814495","..","10.2453031539917","..","0","63.1","52.4610271652776",".."
2004,"YR2004","Dominica","DMA","..","..","..","0.0652531012082546","1.83270531153559","9593.59329615378","29.3333333333333","..","38.3246100195827","21.8224097314164","98.36","..","198.6","..","0.407199150269283","0.107876341951595","33.701","..","..","..","..","1074056868.90509","..","..","..","374771481.481481","70379","5000","0.0710439193509428","220","750","..","..","12.766286274131","6.66666666666667","..","..","..","0","91.8","..",".."
2004,"YR2004","Dominican Republic","DOM","8.94497310715763","..","..","0.462038466577048","2.07338357749292","4706.98903850727","50.031049472159","200","12.2736848446375","16.6749904086864","93.66","..","59.1731707317073","..","1.49678862233879","-2.48068472114736","34.005","..","..","14.8199996948242","..","1230982799876.54","1.4","3.9","..","22039232609.9553","9102998","820000","0.0900802131341784","24170","48310","..","52","6.98803711179341","16.9737114469054","..","80.451235","21.2099990844727","84.2926972836158","79.2","82.3818433524721",".."
2004,"YR2004","Ecuador","ECU","9.52570745316859","..","..","5.25459784648793","1.44276234182292","4559.93303948449","30.3068126912546","130","31.4166245394061","8.95328922136305","99.64","..","217.529365700861","..","1.64221731361543","2.38505081390205","38.486","..","..","9.28999996185303","..","42351139508.937","1","3.2","..","36591661000","13509647","1277000","0.0945250456951244","75270","248360","..","54.1","10.3702493978844","5.14172974714125","..","86.3582305908203","12.3100004196167","83.9555057762964","69.6","74.213202175286",".."
2004,"YR2004","Egypt, Arab Rep.","EGY","..","96265","324.671163575042","7.14400756206132","5.17315878770477","3657.41985171343","3.49389723240745","21","9.72510066377245","22.484946913018","95.59","87.2988699968318","557.593929173693","..","1.874614348268","2.75942336725237","57.019","..","..","31.8299999237061","..","1163647628061.84","3.9","9","..","78845185293.4964","75381899","2965000","0.0393330499673403","34780","995450","..","31.9","15.1761123276","2.97855241348134","..","96.5716018676758","28.1100006103516","95.3011937877104","95.4","97.4632472871173","0.2701"
2004,"YR2004","El Salvador","SLV","1.75155279503106","..","..","0.358576146680181","1.45980892705203","3155.60889790173","77.7027027027027","56","14.2173182951936","13.6730510835949","96.57","..","86.6974063400576","..","0.488461427034877","2.80547945205481","38.893","..","..","19.1200008392334","..","7952735681.11345","1.2","3.9","..","15798300000","6000775","694000","0.115651728318426","16100","20720","..","47.4","9.54376068725432","33.4942084942085","..","71.896139","30.0100002288818","44.5340867670631","70.7","64.9113755549401",".."
2004,"YR2004","Equatorial Guinea","GNQ","..","..","..","..","..","..","11.5508021390374","..","..","..","97.52","..","..","..","4.25672325626352","..","61.178","..","..","..","..","1859223217859.42","..","..","..","4410764338.66733","724817","130000","0.179355616659102","3240","28050","..","..","..","4.63458110516934","..","38.2175140380859","..","0","37.4","37.0096110036224",".."
2004,"YR2004","Eritrea","ERI","..","..","..","..","..","..","74.2574257425743","..","..","..","86.11","..","0.00501672240802676","..","3.16887840336157","-3.15125887212356","81.405","..","..","..","..","7353871412.77324","..","..","..","1109054005.43971","3858623","598000","0.154977565831127","75000","101000","..","..","11.5756821479937","5.92079207920792","..","3.9693808555603","..","35.2180695832269","49.3","5.9678",".."
2004,"YR2004","Estonia","EST","..","37178","717.722007722008","6.90931447385263","3.29542147564056","6400.05525370331","18.1740976645435","..","9.31985575778164","9.73659201247129","94.87","65.7377516854101","84.3096476025419","..","-0.597820510395586","-7.76907576922396","31.138","..","..","5.05999994277954","..","13378611149.2121","2.5","7.1","..","12059201242.236","1362550","519300","0.381123628490698","7704","42390","..","33.6","3.89331532151149","12.2505307855626","..","100","7.42999982833862","29.2458584875322","97.8","97.8056880385491","0.85193"
2004,"YR2004","Ethiopia","ETH","0.36705839702728","..","..","12.169583810808","0.894184977962606","275.70677879269","33.101","375","75.3940431160623","12.2973525201582","92.77","..","10.3092850210288","..","2.82585545411285","16.9448213970663","84.496","8.5","7.7","7.8899998664856","..","..","4.1","9.4","..","10131187261.4421","74624405","12364000","0.165683063067639","331010","1000000","..","29.8","42.3011786912054","12.364","..","2.08125567436218","10.3599996566772","4.47410244066764","26.8","13.2860876933967",".."
2004,"YR2004","Faroe Islands","FRO","..","..","..","2.11507385012059","3.18294254837976","..","2.14899713467049","..","91.6803901642334","18.0392185606266","100.07","..","..","..","0.35165511648579","..","60.753","..","..","..","..","..","..","..","..","1683997930.26322","48143","3000","0.0623143551502815","30","1396","..","..","..","2.14899713467049","..","100","..","..","..","..",".."
2004,"YR2004","Fiji","FJI","..","5644","332","2.84336259682697","0.377788342816084","2668.00462673574","23.4263820470717","30","51.0392262635534","17.6582007723245","97.34","..","45.2882352941176","..","0.211133901311856","5.17360928427742","50.521","..","..","..","..","..","..","..","..","2727507212.92556","818354","170000","0.207734061298656","4280","18270","..","..","14.5280009545082","9.30487137383689","..","69.605712890625","..","0","87.4","90.3737996290297",".."
2004,"YR2004","Finland","FIN","2.84065690190857","174000","783.536722655019","6.01128679565711","2.64011368104342","40444.2013712791","7.39682852358909","..","1.90751517957047","5.60656264580096","97.56","82.9318794344198","132.745530688522","..","0.290350361518584","-0.858599409712895","17.228","..","..","4.98999977111816","..","180934590165.531","3.9","9.4","..","196768065557.487","5228172","2220700","0.424756492326572","22530","304590","..","27.9","2.72284363468635","7.29078433303785","..","100","6.82000017166138","53.4201306114417","100","100","3.32495"
2004,"YR2004","France","FRA","..","1205300","656.181267829533","0.971592092330949","1.56064088602257","56120.5128543728","53.7987132168301","..","11.004832502688","8.27487356233349","104","130.459911370305","212.108013937282","..","0.736319943392166","21.296682464455","23.117","..","..","3.85999989509583","..","1898346226315.44","3.5","8.4","..","2124112242364.04","62704897","18368000","0.292927679954566","294584","547567","..","30.6","2.029061386967","33.5447534274345","..","100","4.90000009536743","52.4150385403935","100","99.7090909090909","2.08729"
2004,"YR2004","French Polynesia","PYF","..","..","..","1.69829696993418","1.65333424044407","..","12.2950819672131","..","14.6885433225836","20.7291989664575","96.02","..","319","..","1.30970101504911","..","43.772","..","..","..","..","..","..","..","..","..","251775","3000","0.011915400655347","450","3660","..","..","..","0.819672131147541","..","100","..","..","100","..",".."
2004,"YR2004","Gabon","GAB","..","..","..","9.82469844391389","0.645128226717254","2779.64991914957","20.0256141576435","28","1.24990892652999","24.2378000572793","99.68","..","5.10769230769231","..","2.67878566131566","-0.510921746390423","17.153","..","..","..","..","4077586240735.97","..","..","..","7756293574.98077","1364205","325000","0.238233989759604","51600","257670","..","..","5.86287421216254","1.26130321729344","..","33.4440879821777","..","20.962271872053","48.1","41.7002988149495",".."
2004,"YR2004","Gambia, The","GMB","..","..","..","1.65222509318413","1.94012209926796","418.553631691092","50.8893280632411","89","96.1881529078095","40.8415716999005","108.12","..","8.09032258064516","..","3.22459876825558","6.68858734380163","48.521","..","..","..","..","17380979800","..","..","..","578785278.7703","1398573","310000","0.221654500694637","5150","10120","..","..","29.6203647107689","30.6324110671937","..","16.2204971313477","..","0","79","65.5199095255025",".."
2004,"YR2004","Georgia","GEO","..","..","..","2.30796145806364","0.466046505904496","..","35.8612750035976","81","31.9648522854666","20.9390694471867","102.32","15.1187882009035","31.466814159292","..","-1.30269168188126","..","47.589","..","..","53.9700012207031","..","..","1.9","5.5","..","5125273880.74998","4245000","452000","0.106478209658422","24920","69490","..","39.8","17.9172900101293","6.50453302633473","..","99.4978866577148","51.6599998474121","53.7732727591832","85.9","80.9468719153124","0.2442"
2004,"YR2004","Germany","DEU","..","..","..","0.773067909467341","1.47445460650777","34836.3255534486","48.7799982796686","..","4.12764843634382","6.80034380012289","103.47","57.5230389528317","215.125819465456","..","-0.021709727650009","33.0679669618868","26.711","..","..","2.35999989509583","..","2433133709836.29","..","..","..","2819245095604.67","82516260","11898000","0.144189763326646","170130","348770","..","..","1.00202855134995","34.1141726639333","..","100","2.89000010490417","82.5660216166658","100","100","2.42145"
2004,"YR2004","Ghana","GHA","..","1912","4.78","..","..","..","66.3619583369957","90","..","..","97.53","..","13.2005","..","2.60555785529895","..","53.37","..","..","..","..","..","..","..","..","8881368538.07671","20986536","4000000","0.190598391273338","151000","227540","..","..","41.5473173975024","17.5793267117869","..","30.3918323516846","..","36.9201097019308","64.3","55.2110767326747",".."
2004,"YR2004","Gibraltar","GIB","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.553321331240673","..","0","..","..","..","..","..","..","..","..","..","31896","..","..","..","10","..","..","..","..","..","100","..","100","..","..",".."
2004,"YR2004","Greece","GRC","..","258476","983.172308862685","3.04185786298419","1.27665939311325","13225.5515586561","64.7090768037238","..","19.9636969983104","11.3555731194154","99.48","197.175446278638","176.41764929631","..","0.247413542822812","1.64329371305303","25.927","..","..","12.3699998855591","..","229333465762.125","2.6","7.1","..","240521260988.329","10955141","2629000","0.239978654770395","83410","128900","..","33.6","4.73879793576296","20.3956555469356","..","100","11.4399995803833","93.779444401372","97.8","98.6952982124949","0.52653"
2004,"YR2004","Greenland","GRL","..","..","..","0.221613159532672","1.74788527754835","252289.255169716","0.574735046899744","..","90.7175440896712","20.8153112875786","101.94","..","..","..","0.256870544844429","10.7650273224044","17.42","..","..","..","..","11083476077.3631","..","..","..","1621822369.84861","56911","900","0.0158141659784576","2359","410450","..","..","14.2321303693657","0.00219271531246193","..","100","..","..","100","100","0.72808"
2004,"YR2004","Grenada","GRD","..","..","..","0.00158041455053605","2.63836252433836","4058.79091722001","35.2941176470588","..","81.4193822122577","23.6043183411279","130.79","..","..","..","0.274105063076107","-8.14572784926403","64.037","..","..","..","..","..","..","..","..","599118592.592593","102656","2000","0.0194825436408978","120","340","..","..","5.76897363308449","5.88235294117647","..","..","..","0","95.3","..",".."
2004,"YR2004","Guam","GUM","..","..","..","..","..","..","37.037037037037","..","..","..","99.18","..","..","..","0.243815289884973","..","6.46599999999999","..","..","..","..","4601242016.80672","..","..","..","3857000000","158099","2000","0.0126503013934307","200","540","..","..","..","3.7037037037037","..","100","..","..","99.6","..",".."
2004,"YR2004","Guatemala","GTM","..","..","..","4.18067904062838","1.18346657877701","2157.44153543484","44.7928331466965","104","45.1946990677022","12.3968196540627","95.36","..","124.94625","..","2.34380241125463","4.15069845869907","53.244","..","..","..","..","158690094703.521","..","..","..","23965275995.7214","12796925","1600000","0.125030036512678","48000","107160","..","..","13.6292022548905","14.9309443822322","..","62.9924049377441","..","42.9753270934075","79.2","80.979676351845",".."
2004,"YR2004","Guinea","GIN","..","..","..","1.6884863999972","0.819226753473681","230.057820201702","56.6905420804167","179","2.77591299609674","19.3319979135592","97.04","..","1.03019607843137","..","1.91899783694693","3.20724392767163","67.572","..","..","..","..","..","..","..","..","3666349049.42641","9490229","2550000","0.268697414993885","139300","245720","..","..","25.0507210013884","10.3776656356829","..","2.13412189483643","..","..","55.6","46.5898032116193",".."
2004,"YR2004","Guinea-Bissau","GNB","..","..","..","0.105679689791431","0.249258552792695","749.333013559683","57.2546230440967","173","98.7947537985076","39.1822412796123","95.12","..","..","..","2.18181870484273","-1.74616006467258","59.987","..","..","..","..","315017501690.781","..","..","..","531109356.165462","1350345","280000","0.207354416834216","16100","28120","..","..","43.3051417481723","9.95732574679943","..","2.14973163604736","..","0","47.7","44.2810386020918",".."
2004,"YR2004","Guyana","GUY","..","..","..","6.65195069506764","0.311000910819891","8150.04576369708","8.67665735331471","63","56.7608841628373","14.1141227956763","107.46","..","44.8333333333333","..","-0.0272695409565679","2.88284359374711","71.642","..","..","..","..","..","..","..","..","785918769.587635","751652","450000","0.598681304646299","17080","196850","..","..","31.3053215441435","2.28600457200914","..","72.0517501831055","..","0","87","87.9823820332296",".."
2004,"YR2004","Haiti","HTI","..","..","..","..","..","..","60.5950653120465","573","..","..","97.21","..","..","..","1.57638242295371","-4.79904019196161","57.619","..","..","..","..","14376453826.7633","..","..","..","3537721020.41158","9119178","900000","0.098693105891781","16700","27560","..","..","..","32.656023222061","..","9.93415832519531","..","27.7138210017471","48.8","40.5499072858024",".."
2004,"YR2004","Honduras","HND","..","..","..","3.91717900676834","0.744575512286441","2364.99014278871","28.0632764322102","115","64.678013324131","14.9817125601508","96.9","..","134.966666666667","..","2.3927579386043","7.22143915141669","52.125","59.3","50.2","34.9000015258789","..","119074614039.321","0.6","2.3","..","8772194250.27021","7204153","1050000","0.145749264347939","31400","111890","..","58.4","13.3617926660571","9.38421664134418","..","40.095758","48.4500007629395","56.4811179108243","73.3","74.714408704465","0.04143"
2004,"YR2004","Hong Kong SAR, China","HKG","..","..","..","0.603087150636156","0.900771886943092","..","6.66666666666667","..","2.59611247158967","3.2215725003406","98.82","..","390.8","..","0.77991856230718","0.377200335289189","0","..","..","0.259999990463257","..","1672209477166.15","..","..","..","169099768875.193","6783500","5000","0.000737082626962482","70","1050","..","..","0.0749227432149404","4.76190476190476","..","100","0.319999992847443","94.9840504201654","..","..","0.72009"
2004,"YR2004","Hungary","HUN","2.0450204638472","119044","258.903871248369","0.764901219508171","1.22371024559205","13363.0800076675","65.431823253738","..","6.58309230279402","3.86145995496852","110.75","170.255947682941","98.5210961287516","..","-0.221439378654807","50.0407790017516","34.104","..","..","5.26000022888184","..","26553255527999.6","3.3","8.3","..","103694527827.457","10107146","4598000","0.454925653592023","58640","89620","..","29.9","5.03897465716992","51.3055121624637","..","100","7.42999982833862","81.8208390734872","98","99.9000170804154","0.86441"
2004,"YR2004","Iceland","ISL","..","10750","833.333333333333","0.88647451784089","1.57847360316715","81133.0697237543","18.7930174563591","..","62.1435908935264","9.92981133516573","99.41","..","137.922480620155","..","0.8779361576874","3.71706556599855","7.086","..","..","6.32000017166138","..","1517271386511.4","3.8","9.4","..","13703315349.2507","292074","129000","0.441668892130077","18840","100250","..","28","6.31536857387164","1.28678304239402","..","100","9.51000022888184","24.0894510485188","100","100",".."
2004,"YR2004","India","IND","31.6329868329868","..","..","1.20388648825453","2.8368100248786","908.597279323561","60.6671622062499","141","10.3883693982978","4.73183447237325","94.73","121.48632440882","115.271510073208","..","1.62103843459886","0.183381806366299","71.097","9.2","5.8","..","..","49720789821193.6","..","..","..","699688852930.276","1126135777","159681000","0.141795512815858","1803750","2973190","..","..","19.734311312145","53.7069612100135","..","53.9004745483398","..","65.5837437121253","80.8","78.2674737271984","0.74436"
