Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2007 (YR2007)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 16 years old."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2008 (YR2008)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Household income/expenditure survey. Data reference period: Annual or annual average | Age coverage - maximum age: 75 years old."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average | Age coverage - maximum age: 75 years old."
FootNote,"Armenia (ARM)","Income share held by lowest 20% (SI.DST.FRST.20)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 10% (SI.DST.FRST.10)","2003 (YR2003)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 10% (SI.DST.FRST.10)","2004 (YR2004)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2012 (YR2012)","Source : Social snapshot and poverty in Armenia, 2013.  Poverty profile and labor market developments in 2008-2012. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2003 (YR2003)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2002 (YR2002)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Population census. Data reference period: October | Age coverage - maximum age: 75 years old."
FootNote,"Armenia (ARM)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2014 (YR2014)","Source : Social snapshot and poverty in Armenia, 2015  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2014 (YR2014)","Source : Social snapshot and poverty in Armenia, 2015  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Household income/expenditure survey. Data reference period: Annual or annual average | Age coverage - maximum age: 75 years old."
FootNote,"Armenia (ARM)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2008 (YR2008)","Source : Social snapshot and poverty in Armenia, 2011. Poverty profile and Labor Market developments in 2008-2010. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2010 (YR2010)","Source : Social snapshot and poverty in Armenia, 2011. Poverty profile and Labor Market developments in 2008-2010. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : Social snapshot and poverty in Armenia, 2012. Poverty profile and Labor Market developments in 2008-2011. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2013 (YR2013)","Source : Social snapshot and poverty in Armenia, 2014  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2013 (YR2013)","Source : Social snapshot and poverty in Armenia, 2014  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2010 (YR2010)","Estimated from individual consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 10% (SI.DST.FRST.10)","1999 (YR1999)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 20% (SI.DST.FRST.20)","2006 (YR2006)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2015 (YR2015)","Estimated from individual consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 20% (SI.DST.FRST.20)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2009 (YR2009)","Source : Social snapshot and poverty in Armenia, 2011. Poverty profile and Labor Market developments in 2008-2010. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2005 (YR2005)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2006 (YR2006)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Household income/expenditure survey. Data reference period: Annual or annual average | Age coverage - maximum age: 75 years old."
FootNote,"Armenia (ARM)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2012 (YR2012)","Source : Social snapshot and poverty in Armenia, 2013.  Poverty profile and labor market developments in 2008-2012. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2009 (YR2009)","Source : Social snapshot and poverty in Armenia, 2011. Poverty profile and Labor Market developments in 2008-2010. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2004 (YR2004)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Armenia (ARM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2009 (YR2009)","Household income/expenditure survey. Data reference period: Annual or annual average | Age coverage - maximum age: 75 years old."
FootNote,"Armenia (ARM)","GINI index (World Bank estimate) (SI.POV.GINI)","1999 (YR1999)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","GINI index (World Bank estimate) (SI.POV.GINI)","2008 (YR2008)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","GINI index (World Bank estimate) (SI.POV.GINI)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 10% (SI.DST.FRST.10)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 20% (SI.DST.FRST.20)","2001 (YR2001)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Income share held by lowest 20% (SI.DST.FRST.20)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Armenia (ARM)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2008 (YR2008)","Source : Social snapshot and poverty in Armenia, 2011. Poverty profile and Labor Market developments in 2008-2010. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Armenia (ARM)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2010 (YR2010)","Source : Social snapshot and poverty in Armenia, 2011. Poverty profile and Labor Market developments in 2008-2010. National Statistical Service of the Republic of Armenia.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2001,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
