Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Austria (AUT)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Austria (AUT)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Austria (AUT)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2014 (YR2014)","Estimated from individual income data."
FootNote,"Austria (AUT)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Austria (AUT)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Austria (AUT)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as previous 6 months."
FootNote,"Azerbaijan (AZE)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as previous 6 months."
FootNote,"Azerbaijan (AZE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: End of the year."
FootNote,"Azerbaijan (AZE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: End of the year."
FootNote,"Burundi (BDI)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Burundi (BDI)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Burundi (BDI)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Burundi (BDI)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2014 (YR2014)","Source : BURUNDI : PROFIL ET DÉTERMINANTS DE LA PAUVRETÉRapport de l’enquête modulaire sur les conditions de vie des ménages 2013/2014  The welfare measure used is  consumption per adult equivalent. The national poverty line is absolute. Data are produced by government. Poverty measures are shares of  population. Most Recent Comparable Series:2014.  2nd Most Recent Comparable Series:2006.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Burundi (BDI)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2014 (YR2014)","Source : BURUNDI : PROFIL ET DÉTERMINANTS DE LA PAUVRETÉRapport de l’enquête modulaire sur les conditions de vie des ménages 2013/2014  The welfare measure used is  consumption per adult equivalent. The national poverty line is absolute. Data are produced by government. Poverty measures are shares of  population. Most Recent Comparable Series:2014.  2nd Most Recent Comparable Series:2006.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Burundi (BDI)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2014 (YR2014)","Source : BURUNDI : PROFIL ET DÉTERMINANTS DE LA PAUVRETÉRapport de l’enquête modulaire sur les conditions de vie des ménages 2013/2014  The welfare measure used is  consumption per adult equivalent. The national poverty line is absolute. Data are produced by government. Poverty measures are shares of  population. Most Recent Comparable Series:2014.  2nd Most Recent Comparable Series:2006.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Belgium (BEL)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Belgium (BEL)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2014 (YR2014)","Estimated from individual income data."
FootNote,"Belgium (BEL)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey. Break in series: Methodology revised | Break in series: Change in definition or concept."
FootNote,"Belgium (BEL)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Break in series: Methodology revised | Break in series: Change in definition or concept."
FootNote,"Belgium (BEL)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Belgium (BEL)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Belgium (BEL)","Population growth (annual %) (SP.POP.GROW)","2011 (YR2011)","Break in series."
FootNote,"Belgium (BEL)","Population growth (annual %) (SP.POP.GROW)","2014 (YR2014)","Break in series."
FootNote,"Belgium (BEL)","Population, total (SP.POP.TOTL)","2011 (YR2011)","Break in series."
FootNote,"Belgium (BEL)","Population, total (SP.POP.TOTL)","2014 (YR2014)","Break in series."
FootNote,"Belgium (BEL)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as previous 6 months."
FootNote,"Benin (BEN)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Benin (BEN)","Income share held by lowest 10% (SI.DST.FRST.10)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Benin (BEN)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Benin (BEN)","Income share held by lowest 20% (SI.DST.FRST.20)","2015 (YR2015)","Estimated from unit-record consumption data."
